#NUM_EXPEDIENTE_PETICAO,DESC_FILA_ANALISE,DESC_SUB_FILA_LISTA_ANALISE,DESC_GRUPO_ETAPA_CICLO_ANALISE,TEMPO
935909105,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,279
936773100,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,201
936773100,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,274
938559102,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,198
938559102,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,58
939468231,REGISTRO,Clones,Fila de Análise,9
939468231,REGISTRO,Clones,Análise em Andamento,1
939468231,REGISTRO,Clones,Sobrestado Anvisa,1
939468231,REGISTRO,Clones,Análise em Andamento,46
939468231,REGISTRO,Clones,Finalização,6
940766129,REGISTRO,Genéricos e Similares,Fila de Análise,120
940766129,REGISTRO,Genéricos e Similares,Análise em Andamento,3596
940766129,REGISTRO,Genéricos e Similares,Finalização,7
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,295
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,258
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,100
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,19
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,1
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,83
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,5
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,63
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,3
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,21
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,4
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,23
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,21
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,5
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,29
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,28
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,37
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,4
945008144,PÓS-REGISTRO,Específicos - Menor complexidade,Fila de Análise,17
945008144,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,19
945008144,PÓS-REGISTRO,Específicos - Menor complexidade,Análise em Andamento,0
945008144,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,6
950213101,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,190
950213101,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,320
956353109,RENOVAÇÃO,Específicos,Fila de Análise,356
956369105,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,209
956369105,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,230
956369105,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,15
956369105,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
956369105,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,12
956480112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,42
956480112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,48
956480112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
956480112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5
956550087,REGISTRO,Genéricos e Similares,Fila de Análise,181
956550087,REGISTRO,Genéricos e Similares,Análise em Andamento,42
956550087,REGISTRO,Genéricos e Similares,Finalização,53
957197113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,61
957197113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,15
957197113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
957197113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,12
958328149,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,444
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,346
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,77
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,88
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,7
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,309
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,21
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,6
958410112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,61
958410112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,15
958410112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
958410112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,12
961790126,REGISTRO,Genéricos e Similares,Fila de Análise,416
961790126,REGISTRO,Genéricos e Similares,Análise em Andamento,1666
961790126,REGISTRO,Genéricos e Similares,Exigência,111
961790126,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,165
961790126,REGISTRO,Genéricos e Similares,Análise em Andamento,436
961790126,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0
961790126,REGISTRO,Genéricos e Similares,Finalização,5
964162109,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,210
964162109,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,58
968545156,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,69
968545156,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,219
968545156,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,0
970324121,EQUIVALÊNCIA TERAPÊUTICA,Estudos de Equivalência Terapêutica,Fila de Análise,511
970324121,EQUIVALÊNCIA TERAPÊUTICA,Estudos de Equivalência Terapêutica,Outras Etapas,41
970349127,EQUIVALÊNCIA TERAPÊUTICA,Estudos de Equivalência Terapêutica,Fila de Análise,439
970579121,REGISTRO,Genéricos e Similares,Fila de Análise,414
970579121,REGISTRO,Genéricos e Similares,Análise em Andamento,2412
970579121,REGISTRO,Genéricos e Similares,Exigência,44
970579121,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,42
970579121,REGISTRO,Genéricos e Similares,Análise em Andamento,6
970579121,REGISTRO,Genéricos e Similares,Finalização,5
971045131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,53
971045131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,12
971045131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
971045131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,5
971106136,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,53
971106136,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,74
971106136,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,8
971106136,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,0
971106136,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,47
981891110,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,221
981891110,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,466
981891110,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,16
981891110,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
981891110,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,4
982851106,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,1434
992555104,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,190
992555104,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,212
992555104,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,52
992572104,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,190
992572104,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,58
993043134,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,751
993043134,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,185
993043134,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2
993043134,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
993043134,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5
995936180,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,52
995936180,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise em Andamento,11
995936180,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,0
998081234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,138
998081234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Sobrestado Externo,11
998081234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
998081234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,0
998114234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,138
998114234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Sobrestado Externo,11
998114234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
998114234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,0
1000871153,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,50
1000871153,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,57
1000871153,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
1000871153,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,19
1000931151,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,50
1000931151,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,73
1000931151,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
1000931151,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,10
1005014111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,33
1005014111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,29
1005014111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
1005014111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,12
1005075112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,981
1005147113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,34
1005147113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,40
1005174111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,35
1005174111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,41
1005174111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
1005174111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,12
1005224111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,95
1005224111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,14
1005224111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
1005224111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,7
1005253114,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,28
1005253114,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,14
1005253114,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
1005253114,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,4
1005260117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,102
1005260117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,22
1005260117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
1005260117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,6
1015950119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,55
1015950119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,20
1015950119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
1015950119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,12
1015978119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,46
1015978119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,29
1015978119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
1015978119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,12
1017116119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Fila de Análise,54
1017116119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Finalização,35
1017116119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Análise em Andamento,0
1017116119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Finalização,5
1017140111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,54
1017140111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,35
1017140111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
1017140111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5
1028231129,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,267
1030537158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,0
1030675187,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,259
1030675187,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,22
1036378145,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,199
1036378145,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,191
1036378145,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,33
1039648189,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,38
1048089137,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,420
1061361157,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,52
1061361157,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,65
1061361157,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
1061361157,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5
1102975147,PÓS-REGISTRO,Específicos - Menor complexidade,Fila de Análise,11
1102975147,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,7
1114109203,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,187
1114109203,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,13
1153322146,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,437
1195046163,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,47
1195046163,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,28
1195046163,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
1195046163,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5
1196432184,REGISTRO,Genéricos e Similares,Fila de Análise,482
1196432184,REGISTRO,Genéricos e Similares,Análise em Andamento,10
1196432184,REGISTRO,Genéricos e Similares,Exigência,124
1196432184,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,118
1196432184,REGISTRO,Genéricos e Similares,Análise em Andamento,22
1196432184,REGISTRO,Genéricos e Similares,Finalização,5
1196651183,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,253
1196651183,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,1045
1201802183,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,361
1203394174,REGISTRO,Clones,Fila de Análise,10
1203394174,REGISTRO,Clones,Análise em Andamento,14
1203394174,REGISTRO,Clones,Finalização,14
1203395172,REGISTRO,Clones,Fila de Análise,12
1203395172,REGISTRO,Clones,Análise em Andamento,14
1203395172,REGISTRO,Clones,Exigência,27
1203395172,REGISTRO,Clones,Análise de Cumprimento de Exigência,34
1203395172,REGISTRO,Clones,Finalização,14
1231081216,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Fila de Análise,91
1231081216,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Análise em Andamento,65
1231081216,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Exigência,11
1231081216,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Análise de Cumprimento de Exigência,1
1231081216,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Finalização,20
1257005172,REGISTRO,Clones,Fila de Análise,6
1257005172,REGISTRO,Clones,Análise em Andamento,12
1257005172,REGISTRO,Clones,Finalização,14
1265235171,REGISTRO,Clones,Fila de Análise,7
1265235171,REGISTRO,Clones,Sobrestado Externo,1236
1265235171,REGISTRO,Clones,Análise em Andamento,41
1265235171,REGISTRO,Clones,Finalização,28
1289343169,REGISTRO,Genéricos e Similares,Fila de Análise,865
1289343169,REGISTRO,Genéricos e Similares,Análise em Andamento,27
1289343169,REGISTRO,Genéricos e Similares,Exigência,119
1289343169,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,189
1289343169,REGISTRO,Genéricos e Similares,Finalização,7
1291905195,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,5
1331497161,REGISTRO,Clones,Fila de Análise,9
1331497161,REGISTRO,Clones,Análise em Andamento,13
1331497161,REGISTRO,Clones,Exigência,107
1331497161,REGISTRO,Clones,Análise de Cumprimento de Exigência,231
1331497161,REGISTRO,Clones,Finalização,14
1331497161,REGISTRO,Clones,Análise em Andamento,0
1331497161,REGISTRO,Clones,Finalização,5
1331941168,REGISTRO,Clones,Fila de Análise,0
1331941168,REGISTRO,Clones,Análise em Andamento,123
1331941168,REGISTRO,Clones,Exigência,18
1331941168,REGISTRO,Clones,Análise de Cumprimento de Exigência,45
1331941168,REGISTRO,Clones,Finalização,4
1331941168,REGISTRO,Clones,Análise de Cumprimento de Exigência,0
1331941168,REGISTRO,Clones,Finalização,6
1333004231,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,48
1354173236,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,4
1354173236,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,23
1354173236,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
1354173236,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2
1354177231,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,4
1354177231,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,23
1354177231,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
1354177231,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2
1406005201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240
1406005201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159
1406005201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6
1406041208,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240
1406041208,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159
1406041208,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6
1406043204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240
1406043204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159
1406043204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6
1406048205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240
1406048205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159
1406048205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6
1406051205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240
1406051205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159
1406051205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6
1406053201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240
1406053201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159
1406053201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6
1406057204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240
1406057204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159
1406057204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6
1415425171,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,122
1415425171,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,25
1549067170,REGISTRO,Clones,Fila de Análise,29
1549067170,REGISTRO,Clones,Análise em Andamento,9
1549067170,REGISTRO,Clones,Finalização,17
1578740161,REGISTRO,Clones,Fila de Análise,9
1578740161,REGISTRO,Clones,Análise em Andamento,26
1578740161,REGISTRO,Clones,Finalização,6
1913798192,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,41
1945301169,REGISTRO,Clones,Fila de Análise,51
1945301169,REGISTRO,Clones,Análise em Andamento,2
1945301169,REGISTRO,Clones,Finalização,12
1945303165,REGISTRO,Clones,Fila de Análise,51
1945303165,REGISTRO,Clones,Análise em Andamento,10
1945303165,REGISTRO,Clones,Exigência,116
1945303165,REGISTRO,Clones,Análise de Cumprimento de Exigência,10
1945303165,REGISTRO,Clones,Finalização,18
1973017199,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,1061
1973017199,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,24
2009064191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,0
2071904173,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,204
2071904173,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,1537
2095481166,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,7
2095481166,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,52
2095481166,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
2095481166,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,4
2113893211,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,112
2114279213,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,112
2131962176,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,187
2145833212,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,175
2145905213,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,175
2154219178,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,83
2154219178,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,0
2154295173,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,80
2154295173,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,0
2161393211,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,25
2161393211,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,0
2161485217,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,165
2161697213,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,165
2168471175,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,175
2179496171,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,0
2179496171,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,28
2213232215,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,170
2213251211,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,170
2237940171,REGISTRO,Clones,Fila de Análise,23
2237940171,REGISTRO,Clones,Análise em Andamento,49
2237940171,REGISTRO,Clones,Finalização,54
2267940165,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,438
2272384166,REGISTRO,Clones,Fila de Análise,43
2272384166,REGISTRO,Clones,Exigência,38
2272384166,REGISTRO,Clones,Análise de Cumprimento de Exigência,0
2272384166,REGISTRO,Clones,Finalização,13
2272384166,REGISTRO,Clones,Análise em Andamento,0
2272384166,REGISTRO,Clones,Análise de Cumprimento de Exigência,0
2272384166,REGISTRO,Clones,Finalização,4
2278686164,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,59
2278686164,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,20
2278686164,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
2278686164,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5
2298881175,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,93
2329108177,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,24
2329108177,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0
2329108177,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Outras Etapas,93
2329110179,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,24
2329110179,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0
