#NUM_EXPEDIENTE_PETICAO,DESC_FILA_ANALISE,DESC_SUB_FILA_LISTA_ANALISE,DESC_GRUPO_ETAPA_CICLO_ANALISE,TEMPO
894952092,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2.0
894952092,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,96.0
894952092,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,1.0
894952092,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,490.0
894952092,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,27.0
894952092,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0.0
894952092,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,13.0
896410156,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,433.0
896415157,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,42.0
896415157,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,317.0
896415157,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,0.0
896423158,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,42.0
896423158,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,426.0
896423158,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,0.0
898590231,REGISTRO,Clones,Fila de Análise,25.0
898590231,REGISTRO,Clones,Análise em Andamento,1.0
898590231,REGISTRO,Clones,Finalização,5.0
903429103,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,195.0
903429103,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,225.0
903429103,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,32.0
904406130,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,154.0
905772232,REGISTRO,Clones,Fila de Análise,16.0
905772232,REGISTRO,Clones,Sobrestado Anvisa,2.0
905772232,REGISTRO,Clones,Análise em Andamento,54.0
905772232,REGISTRO,Clones,Finalização,5.0
921233137,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,80.0
921233137,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,10.0
921233137,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,0.0
921233137,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,14.0
921604099,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,410.0
921604099,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,90.0
921604099,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,8.0
921604099,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,108.0
921604099,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,12.0
921604099,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
921604099,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0.0
921604099,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5.0
923219102,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,243.0
923219102,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,203.0
923219102,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,26.0
925243156,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,21.0
925243156,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,68.0
927382184,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,92.0
927433182,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,92.0
927589234,REGISTRO,Clones,Fila de Análise,20.0
927589234,REGISTRO,Clones,Análise em Andamento,20.0
927589234,REGISTRO,Clones,Finalização,6.0
935909105,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,236.0
935909105,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,279.0
936773100,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,201.0
936773100,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,274.0
938559102,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,198.0
938559102,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,58.0
939468231,REGISTRO,Clones,Fila de Análise,9.0
939468231,REGISTRO,Clones,Análise em Andamento,1.0
939468231,REGISTRO,Clones,Sobrestado Anvisa,1.0
939468231,REGISTRO,Clones,Análise em Andamento,46.0
939468231,REGISTRO,Clones,Finalização,6.0
940766129,REGISTRO,Genéricos e Similares,Fila de Análise,120.0
940766129,REGISTRO,Genéricos e Similares,Análise em Andamento,3596.0
940766129,REGISTRO,Genéricos e Similares,Finalização,7.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,295.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,258.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,100.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,19.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,1.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,83.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,5.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,63.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,3.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,21.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,4.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,23.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,21.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,5.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,29.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,28.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,37.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0.0
944321125,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,4.0
945008144,PÓS-REGISTRO,Específicos - Menor complexidade,Fila de Análise,17.0
945008144,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,19.0
945008144,PÓS-REGISTRO,Específicos - Menor complexidade,Análise em Andamento,0.0
945008144,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,6.0
950213101,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,190.0
950213101,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,320.0
956369105,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,209.0
956369105,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,230.0
956369105,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,15.0
956369105,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
956369105,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,12.0
956480112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,42.0
956480112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,48.0
956480112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0.0
956480112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5.0
957197113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,61.0
957197113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,15.0
957197113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0.0
957197113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,12.0
958328149,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,444.0
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,346.0
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,77.0
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,88.0
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,7.0
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,309.0
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,21.0
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0.0
958361101,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,6.0
958410112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,61.0
958410112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,15.0
958410112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0.0
958410112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,12.0
961790126,REGISTRO,Genéricos e Similares,Fila de Análise,416.0
961790126,REGISTRO,Genéricos e Similares,Análise em Andamento,1666.0
961790126,REGISTRO,Genéricos e Similares,Exigência,111.0
961790126,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,165.0
961790126,REGISTRO,Genéricos e Similares,Análise em Andamento,436.0
961790126,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0.0
961790126,REGISTRO,Genéricos e Similares,Finalização,5.0
964162109,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,210.0
964162109,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,58.0
968545156,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,69.0
968545156,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,219.0
968545156,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,0.0
970324121,EQUIVALÊNCIA TERAPÊUTICA,Estudos de Equivalência Terapêutica,Fila de Análise,511.0
970324121,EQUIVALÊNCIA TERAPÊUTICA,Estudos de Equivalência Terapêutica,Outras Etapas,41.0
970349127,EQUIVALÊNCIA TERAPÊUTICA,Estudos de Equivalência Terapêutica,Fila de Análise,439.0
970579121,REGISTRO,Genéricos e Similares,Fila de Análise,414.0
970579121,REGISTRO,Genéricos e Similares,Análise em Andamento,2412.0
970579121,REGISTRO,Genéricos e Similares,Exigência,44.0
970579121,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,42.0
970579121,REGISTRO,Genéricos e Similares,Análise em Andamento,6.0
970579121,REGISTRO,Genéricos e Similares,Finalização,5.0
971045131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,53.0
971045131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,12.0
971045131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
971045131,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,5.0
971106136,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,53.0
971106136,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,74.0
971106136,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,8.0
971106136,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,0.0
971106136,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,47.0
981891110,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,221.0
981891110,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,466.0
981891110,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,16.0
981891110,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
981891110,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,4.0
992555104,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,190.0
992555104,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,212.0
992555104,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,52.0
992572104,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,190.0
992572104,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,58.0
993043134,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,751.0
993043134,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,185.0
993043134,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2.0
993043134,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
993043134,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5.0
995936180,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,52.0
995936180,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise em Andamento,11.0
995936180,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,0.0
998081234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,138.0
998081234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Sobrestado Externo,11.0
998081234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0.0
998081234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,0.0
998114234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,138.0
998114234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Sobrestado Externo,11.0
998114234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0.0
998114234,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,0.0
1000871153,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,50.0
1000871153,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,57.0
1000871153,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
1000871153,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,19.0
1000931151,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,50.0
1000931151,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,73.0
1000931151,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
1000931151,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,10.0
1005014111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,33.0
1005014111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,29.0
1005014111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
1005014111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,12.0
1005075112,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,981.0
1005147113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,34.0
1005147113,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,40.0
1005174111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,35.0
1005174111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,41.0
1005174111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
1005174111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,12.0
1005224111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,95.0
1005224111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,14.0
1005224111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
1005224111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,7.0
1005253114,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,28.0
1005253114,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,14.0
1005253114,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
1005253114,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,4.0
1005260117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,102.0
1005260117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,22.0
1005260117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
1005260117,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,6.0
1015950119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,55.0
1015950119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,20.0
1015950119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0.0
1015950119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,12.0
1015978119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,46.0
1015978119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,29.0
1015978119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
1015978119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,12.0
1017116119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Fila de Análise,54.0
1017116119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Finalização,35.0
1017116119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Análise em Andamento,0.0
1017116119,PÓS-REGISTRO,"Genéricos, Novos e Similares - Extensão de linha",Finalização,5.0
1017140111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,54.0
1017140111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,35.0
1017140111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0.0
1017140111,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5.0
1028231129,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,267.0
1030537158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,0.0
1030675187,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,259.0
1030675187,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,22.0
1036378145,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,199.0
1036378145,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,191.0
1036378145,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,33.0
1039648189,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,38.0
1048089137,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,420.0
1061361157,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,52.0
1061361157,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,65.0
1061361157,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
1061361157,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5.0
1102975147,PÓS-REGISTRO,Específicos - Menor complexidade,Fila de Análise,11.0
1102975147,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,7.0
1114109203,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,187.0
1114109203,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,13.0
1153322146,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,437.0
1195046163,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,47.0
1195046163,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,28.0
1195046163,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
1195046163,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5.0
1196432184,REGISTRO,Genéricos e Similares,Fila de Análise,482.0
1196432184,REGISTRO,Genéricos e Similares,Análise em Andamento,10.0
1196432184,REGISTRO,Genéricos e Similares,Exigência,124.0
1196432184,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,118.0
1196432184,REGISTRO,Genéricos e Similares,Análise em Andamento,22.0
1196432184,REGISTRO,Genéricos e Similares,Finalização,5.0
1196651183,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,253.0
1196651183,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,1045.0
1201802183,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,361.0
1203394174,REGISTRO,Clones,Fila de Análise,10.0
1203394174,REGISTRO,Clones,Análise em Andamento,14.0
1203394174,REGISTRO,Clones,Finalização,14.0
1203395172,REGISTRO,Clones,Fila de Análise,12.0
1203395172,REGISTRO,Clones,Análise em Andamento,14.0
1203395172,REGISTRO,Clones,Exigência,27.0
1203395172,REGISTRO,Clones,Análise de Cumprimento de Exigência,34.0
1203395172,REGISTRO,Clones,Finalização,14.0
1231081216,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Fila de Análise,91.0
1231081216,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Análise em Andamento,65.0
1231081216,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Exigência,11.0
1231081216,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Análise de Cumprimento de Exigência,1.0
1231081216,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Finalização,20.0
1257005172,REGISTRO,Clones,Fila de Análise,6.0
1257005172,REGISTRO,Clones,Análise em Andamento,12.0
1257005172,REGISTRO,Clones,Finalização,14.0
1265235171,REGISTRO,Clones,Fila de Análise,7.0
1265235171,REGISTRO,Clones,Sobrestado Externo,1236.0
1265235171,REGISTRO,Clones,Análise em Andamento,41.0
1265235171,REGISTRO,Clones,Finalização,28.0
1289343169,REGISTRO,Genéricos e Similares,Fila de Análise,865.0
1289343169,REGISTRO,Genéricos e Similares,Análise em Andamento,27.0
1289343169,REGISTRO,Genéricos e Similares,Exigência,119.0
1289343169,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,189.0
1289343169,REGISTRO,Genéricos e Similares,Finalização,7.0
1291905195,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,5.0
1331497161,REGISTRO,Clones,Fila de Análise,9.0
1331497161,REGISTRO,Clones,Análise em Andamento,13.0
1331497161,REGISTRO,Clones,Exigência,107.0
1331497161,REGISTRO,Clones,Análise de Cumprimento de Exigência,231.0
1331497161,REGISTRO,Clones,Finalização,14.0
1331497161,REGISTRO,Clones,Análise em Andamento,0.0
1331497161,REGISTRO,Clones,Finalização,5.0
1331941168,REGISTRO,Clones,Fila de Análise,0.0
1331941168,REGISTRO,Clones,Análise em Andamento,123.0
1331941168,REGISTRO,Clones,Exigência,18.0
1331941168,REGISTRO,Clones,Análise de Cumprimento de Exigência,45.0
1331941168,REGISTRO,Clones,Finalização,4.0
1331941168,REGISTRO,Clones,Análise de Cumprimento de Exigência,0.0
1331941168,REGISTRO,Clones,Finalização,6.0
1333004231,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,48.0
1354173236,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,4.0
1354173236,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,23.0
1354173236,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
1354173236,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2.0
1354177231,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,4.0
1354177231,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,23.0
1354177231,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
1354177231,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2.0
1406005201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240.0
1406005201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159.0
1406005201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
1406041208,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240.0
1406041208,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159.0
1406041208,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
1406043204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240.0
1406043204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159.0
1406043204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
1406048205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240.0
1406048205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159.0
1406048205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
1406051205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240.0
1406051205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159.0
1406051205,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
1406053201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240.0
1406053201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159.0
1406053201,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
1406057204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,240.0
1406057204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,159.0
1406057204,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
1415425171,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,122.0
1415425171,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,25.0
1549067170,REGISTRO,Clones,Fila de Análise,29.0
1549067170,REGISTRO,Clones,Análise em Andamento,9.0
1549067170,REGISTRO,Clones,Finalização,17.0
1578740161,REGISTRO,Clones,Fila de Análise,9.0
